repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
114,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.029439926147461
115,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.012439012527466
116,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.028125286102295
117,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.030019521713257
118,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0072338581085205
119,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.019634485244751
120,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,5.196866989135742
121,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.1504828929901123
122,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.1023848056793213
123,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0518581867218018
124,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0271823406219482
125,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.008568525314331
126,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0238804817199707
127,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0097367763519287
128,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0136661529541016
129,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.998706102371216
130,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0276734828948975
131,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.032252311706543
132,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.008553981781006
133,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0098135471343994
134,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.005260467529297
135,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0102758407592773
136,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0192458629608154
137,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.017246961593628
138,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0039405822753906
139,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.971461057662964
140,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0182385444641113
141,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.596825361251831
142,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.289438009262085
143,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,4.307086944580078
144,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.1166131496429443
145,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,4.521193504333496
146,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.001210927963257
147,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.972928762435913
148,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.9713783264160156
149,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.045789957046509
150,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0203635692596436
151,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.010154962539673
152,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.9999911785125732
153,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0006039142608643
154,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0379958152770996
155,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.6709651947021484
156,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0068275928497314
157,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.9954566955566406
158,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.9892430305480957
159,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,5.338595390319824
160,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0185651779174805
161,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0115227699279785
162,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0065078735351562
163,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0051050186157227
164,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.2564384937286377
165,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0413477420806885
166,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.000053644180298
167,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.1725871562957764
168,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.007359266281128
169,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.007962703704834
170,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.003298044204712
171,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.2738587856292725
172,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0218377113342285
173,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.010249137878418
174,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.015369415283203
175,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.018698215484619
176,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.480523109436035
177,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0114729404449463
178,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,4.070608377456665
179,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0183446407318115
180,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.994987964630127
181,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.000753879547119
182,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.009775161743164
183,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0022547245025635
184,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0147321224212646
185,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0057053565979004
186,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.998692274093628
187,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,2.997182846069336
188,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,4.478563070297241
189,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,4.0495076179504395
190,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.279428243637085
191,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.015218496322632
192,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.038541316986084
193,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0312674045562744
194,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0160915851593018
195,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0211455821990967
196,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0297157764434814
197,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0118303298950195
198,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0070254802703857
199,0.1,8,8,3,3,4,4,3,2,3,10,8,4,5,3.0131776332855225
0,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,9.047446727752686
1,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.166771650314331
2,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.182427167892456
3,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.571363687515259
4,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.21020245552063
5,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.2054243087768555
6,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.191300630569458
7,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.18887734413147
8,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.999837160110474
9,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192406415939331
10,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.8722100257873535
11,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.217356204986572
12,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.568269491195679
13,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2238922119140625
14,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.264096975326538
15,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.182766437530518
16,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.190590858459473
17,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.313270568847656
18,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.199057340621948
19,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.180649518966675
20,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.199315547943115
21,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.186671495437622
22,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.26832365989685
23,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2326836585998535
24,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.206205129623413
25,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192204713821411
26,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.202624082565308
27,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1875901222229
28,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.346184968948364
29,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.262476444244385
30,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.465011835098267
31,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.185031890869141
32,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.189301013946533
33,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192849159240723
34,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.206926584243774
35,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.186745882034302
36,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.212247610092163
37,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.36355185508728
38,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.3424177169799805
39,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2479541301727295
40,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.312281608581543
41,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.168065071105957
42,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2169342041015625
43,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.692431449890137
44,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.21504282951355
45,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.204762697219849
46,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.199478626251221
47,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.210206985473633
48,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.23661994934082
49,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.197981119155884
50,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192314386367798
51,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.196276426315308
52,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.208964586257935
53,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.186398029327393
54,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.185210943222046
55,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.208800554275513
56,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.589972972869873
57,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.206119060516357
58,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.205278158187866
59,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.489847660064697
60,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.276921510696411
61,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.240514278411865
62,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.269008636474609
63,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1818482875823975
64,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.202402830123901
65,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.193076848983765
66,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1807990074157715
67,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.194062948226929
68,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.175829648971558
69,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.199646711349487
70,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.769385814666748
71,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.6902031898498535
72,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.218991756439209
73,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.236121654510498
74,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.55550742149353
75,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.20217490196228
76,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.191218852996826
77,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.187751054763794
78,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.189239740371704
79,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.176501989364624
80,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.205690145492554
81,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.18086051940918
82,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.181172847747803
83,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.100669622421265
84,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.05987024307251
85,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.319400310516357
86,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.349055528640747
87,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.326141119003296
88,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2839226722717285
89,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.277119874954224
90,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.648430109024048
91,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.0968732833862305
92,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.370816946029663
93,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.380216836929321
94,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.366693019866943
95,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.416402816772461
96,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.411151170730591
97,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.295417308807373
98,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.289888858795166
99,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.255892992019653
100,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.332549333572388
101,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.28963828086853
102,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2480714321136475
103,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.319580316543579
104,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2546546459198
105,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.436909914016724
106,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.39289665222168
107,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.209838151931763
108,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.858349800109863
109,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.00393533706665
110,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.056873798370361
111,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.147030591964722
112,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.274652004241943
113,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.188151836395264
114,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.4139721393585205
115,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2323081493377686
116,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2192442417144775
117,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.179121494293213
118,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.182583570480347
119,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192879915237427
120,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1921727657318115
121,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.500139951705933
122,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.218211650848389
123,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.175823211669922
124,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.210119009017944
125,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.175678730010986
126,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.001078367233276
127,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2024712562561035
128,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.185509443283081
129,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.200364589691162
130,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1979358196258545
131,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.287792444229126
132,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,9.146361112594604
133,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.239804029464722
134,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.217034339904785
135,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.215178489685059
136,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.225669860839844
137,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.213382720947266
138,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.215373992919922
139,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.188598394393921
140,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.537046670913696
141,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.198216676712036
142,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2207818031311035
143,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.197986841201782
144,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1916279792785645
145,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.179776906967163
146,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.184069871902466
147,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.878096103668213
148,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1969218254089355
149,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2196667194366455
150,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.240520477294922
151,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.234280347824097
152,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.176879405975342
153,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.17584753036499
154,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.195905923843384
155,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.176985740661621
156,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2112038135528564
157,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.531508922576904
158,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.228026866912842
159,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.219908714294434
160,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.235140800476074
161,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.248032569885254
162,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.817984104156494
163,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,7.989056825637817
164,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.213985204696655
165,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.182258129119873
166,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.2388551235198975
167,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.252541780471802
168,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.290953159332275
169,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.198629379272461
170,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,8.461496591567993
171,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.967167854309082
172,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.187844276428223
173,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.172460079193115
174,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.184973239898682
175,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.570724964141846
176,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.206273078918457
177,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.210052013397217
178,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.200610637664795
179,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.175497531890869
180,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.183020830154419
181,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1978068351745605
182,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.211310148239136
183,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.210665702819824
184,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.250133275985718
185,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.186296463012695
186,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.184019088745117
187,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.214030742645264
188,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.4276885986328125
189,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.188257932662964
190,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.177781343460083
191,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1961095333099365
192,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.561451435089111
193,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,6.9416117668151855
194,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.291491270065308
195,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.221393823623657
196,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.219220399856567
197,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.241939306259155
198,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.284924745559692
199,1e-10,8,8,3,3,4,4,3,2,3,11,8,4,5,5.210995674133301
0,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.728337287902832
1,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.16443133354187
2,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.191334009170532
3,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.194884538650513
4,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.215661525726318
5,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.305816173553467
6,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,6.627114772796631
7,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.336941242218018
8,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.211153507232666
9,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.231761932373047
10,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.205207586288452
11,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.222846746444702
12,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.224528789520264
13,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.216216325759888
14,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.195704460144043
15,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.194952011108398
16,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.197709560394287
17,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.207390785217285
18,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.243852376937866
19,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,8.421905279159546
20,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.244558095932007
21,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.212031841278076
22,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.213596820831299
23,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.197637557983398
24,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.175122022628784
25,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,8.379632949829102
26,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,7.196881294250488
27,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,7.1721351146698
28,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.242356061935425
29,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.200133800506592
30,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.203453540802002
31,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.190568447113037
32,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.196974992752075
33,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.655788898468018
34,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.309353351593018
35,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.344299793243408
36,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.521731853485107
37,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.212849378585815
38,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.259066104888916
39,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.1834752559661865
40,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.200794458389282
41,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.192039251327515
42,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.298101186752319
43,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.299867868423462
44,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.421854734420776
45,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,8.69744062423706
46,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.670893430709839
47,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,6.005350589752197
48,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.310227155685425
49,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.304529190063477
50,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,8.64286494255066
51,1e-09,8,8,3,3,4,4,3,2,3,11,8,4,5,5.241239786148071
