repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
49,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.69406795501709
50,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67703104019165
51,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.664872407913208
52,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.695039749145508
53,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.687373638153076
54,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.682552576065063
55,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675637245178223
56,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.669201135635376
57,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.683218955993652
58,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675033807754517
59,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66009783744812
60,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665038824081421
61,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.681472301483154
62,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.666804552078247
63,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.660373449325562
64,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.702168941497803
65,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.661117315292358
66,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66375994682312
67,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.68936014175415
68,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.641677141189575
69,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.65406060218811
70,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.673496961593628
71,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658661365509033
72,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.652214765548706
73,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.673367738723755
74,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665045499801636
75,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.664916515350342
76,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665971279144287
77,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.645585775375366
78,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665207624435425
79,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66558289527893
80,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.654583215713501
81,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.667271852493286
82,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.678802251815796
83,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.671118021011353
84,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.68260407447815
85,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.676854372024536
86,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.662386655807495
87,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.669139623641968
88,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.694488286972046
89,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.661749601364136
90,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.655228614807129
91,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.684487342834473
92,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.65707802772522
93,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.663127422332764
94,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665411949157715
95,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.655088424682617
96,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.668548345565796
97,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67693042755127
98,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.648740530014038
99,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.64518117904663
100,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66600513458252
101,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.645886898040771
102,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66896677017212
103,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67004942893982
104,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.660627841949463
105,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.667041778564453
106,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.652614116668701
107,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.657459259033203
108,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.6849684715271
109,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.697527885437012
110,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658978462219238
111,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.664388418197632
112,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.681487321853638
113,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66797423362732
114,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.642174005508423
115,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.671769142150879
116,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.6607027053833
117,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67455530166626
118,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.699612855911255
119,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.659000635147095
120,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675377130508423
121,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.685916662216187
122,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.651557922363281
123,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.666983366012573
124,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.670292854309082
125,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.661909818649292
126,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.676777839660645
127,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.688556909561157
128,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.661581754684448
129,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67593240737915
130,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.686161756515503
131,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.642203330993652
132,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675528526306152
133,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.701716899871826
134,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658254384994507
135,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.677018404006958
136,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.691852569580078
137,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.643916368484497
138,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.660420417785645
139,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.677409887313843
140,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.645069122314453
141,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.653858661651611
142,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.729058742523193
143,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.672408103942871
144,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.671643257141113
145,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.706955432891846
146,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.63939356803894
147,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658066272735596
148,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.65984296798706
149,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.666926622390747
150,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.68413519859314
151,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.680290937423706
152,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.663562536239624
153,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.678122520446777
154,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.688326120376587
155,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.665985822677612
156,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.726616144180298
157,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.864654779434204
158,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.843441009521484
159,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.725390911102295
160,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.791940450668335
161,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.631904602050781
162,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.647889614105225
163,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.666296482086182
164,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.654780626296997
165,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.659063339233398
166,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.68605351448059
167,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658794641494751
168,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675825595855713
169,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.674206256866455
170,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.655076265335083
171,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.673856735229492
172,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.672855854034424
173,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.636009931564331
174,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.652087450027466
175,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.671389102935791
176,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,11.844803810119629
177,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.654644012451172
178,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.658013820648193
179,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.653976202011108
180,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.679790258407593
181,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.650141954421997
182,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.645704507827759
183,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.661729097366333
184,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.676493644714355
185,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.755820512771606
186,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.64482069015503
187,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.645908117294312
188,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.654576539993286
189,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.67461633682251
190,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.675045490264893
191,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.654060125350952
192,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.678187847137451
193,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.666691780090332
194,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.664600610733032
195,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.697689056396484
196,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.668041944503784
197,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.656358003616333
198,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.66055941581726
199,0.01,10,10,2,2,5,3,2,3,4,12,15,7,10,10.64954948425293
0,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,12.578811645507812
1,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.798996210098267
2,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.717402935028076
3,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.729662418365479
4,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.721819877624512
5,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.73127555847168
6,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.703676462173462
7,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.745684623718262
8,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.721949338912964
9,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74672532081604
10,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.70350170135498
11,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.715327739715576
12,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.718776941299438
13,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.735723495483398
14,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,10.06801176071167
15,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.770639896392822
16,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.721608400344849
17,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.723647117614746
18,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.720486879348755
19,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.734760046005249
20,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.712721586227417
21,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.720341444015503
22,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.714993476867676
23,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.736315965652466
24,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.725546598434448
25,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.752781867980957
26,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.729684114456177
27,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.731833219528198
28,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.719731092453003
29,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.738445281982422
30,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.720074892044067
31,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.740034341812134
32,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713371753692627
33,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.748637199401855
34,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.72105097770691
35,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.745220422744751
36,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.73314380645752
37,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.731501340866089
38,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.721088886260986
39,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741936445236206
40,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.71746301651001
41,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.732363939285278
42,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.710245370864868
43,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.735060453414917
44,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.716522455215454
45,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.735938787460327
46,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.727176189422607
47,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.753058910369873
48,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.716087102890015
49,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.749383449554443
50,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.72050666809082
51,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.750919103622437
52,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,9.097435235977173
53,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,10.099841833114624
54,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713408708572388
55,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741582870483398
56,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.72487735748291
57,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74569034576416
58,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713494300842285
59,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.754356861114502
60,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.721519470214844
61,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.745495319366455
62,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.701939344406128
63,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741922855377197
64,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.706060886383057
65,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.727642297744751
66,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713892698287964
67,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.754560470581055
68,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.702462911605835
69,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.742641687393188
70,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.720704793930054
71,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74544644355774
72,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.704347372055054
73,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.742612361907959
74,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.738978862762451
75,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.75178337097168
76,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.725980043411255
77,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.739447355270386
78,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.733642578125
79,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.736095905303955
80,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.702739000320435
81,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.754270553588867
82,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.691738843917847
83,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.718561172485352
84,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.746496200561523
85,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.761162042617798
86,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.717732429504395
87,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.73253607749939
88,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.726552248001099
89,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.733564376831055
90,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713116645812988
91,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.728379011154175
92,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.716284036636353
93,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.723455905914307
94,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.69429636001587
95,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.749982595443726
96,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.724411249160767
97,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.728238105773926
98,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.719442367553711
99,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.751049757003784
100,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.723827362060547
101,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74142575263977
102,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.730422735214233
103,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.743394136428833
104,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.71296739578247
105,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741409301757812
106,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.724204540252686
107,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.728004217147827
108,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.716148376464844
109,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.75053334236145
110,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713401556015015
111,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.715691566467285
112,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.70162844657898
113,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.730136632919312
114,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.688616037368774
115,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.732700824737549
116,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.743528366088867
117,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.738506317138672
118,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.69445276260376
119,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741989612579346
120,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.7139151096344
121,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.72427773475647
122,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.700624465942383
123,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.733038187026978
124,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.699612379074097
125,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.71903371810913
126,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.708285570144653
127,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.734298467636108
128,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.696813583374023
129,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.722067594528198
130,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.710998773574829
131,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.746111392974854
132,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.780466794967651
133,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.791842460632324
134,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.726209878921509
135,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.776117086410522
136,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.724640130996704
137,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.735184907913208
138,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.734096765518188
139,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.747323036193848
140,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.725189685821533
141,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.740272998809814
142,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.714064359664917
143,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74894666671753
144,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.719264030456543
145,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.73828673362732
146,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.713275909423828
147,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.740819454193115
148,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.717961549758911
149,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.727935791015625
150,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.715815782546997
151,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.746214628219604
152,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.70374083518982
153,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.733908414840698
154,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.710853338241577
155,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.726139068603516
156,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.717303276062012
157,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.738838195800781
158,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.711337566375732
159,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.718881607055664
160,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.68809700012207
161,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.707302808761597
162,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.699017763137817
163,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.708411931991577
164,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.693617820739746
165,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.719167470932007
166,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.676947593688965
167,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.709757804870605
168,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.704564571380615
169,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.720157384872437
170,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.69031548500061
171,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.715108156204224
172,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.68771505355835
173,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.719808578491211
174,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.708931684494019
175,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.724276781082153
176,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.69452166557312
177,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.74001407623291
178,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.715859651565552
179,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.740926742553711
180,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.711463689804077
181,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.750784873962402
182,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.718794584274292
183,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.77023983001709
184,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.746731281280518
185,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.749000549316406
186,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.728104591369629
187,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.759350061416626
188,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.73479676246643
189,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.825645446777344
190,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.761451959609985
191,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.751174688339233
192,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.726012468338013
193,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.738839626312256
194,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.72956919670105
195,0.1,10,10,2,2,5,3,2,3,4,12,15,7,10,8.741060256958008
